user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
bambithedeer69,7123772903787004934,7124879501380586757,you could say us canadians do be livin to the fullest 🇨🇦 #greenscreen  #beer #whiskey #drinking #canadian #american #goodtime #countrykids #alcohol #trending #fyp  #fypシ,2022-07-26 19:51:28,10,https://www.tiktok.com/@bambithedeer69/video/7124879501380586757?lang=en,265600,3829,4998,1800000
giftuniverse,6924723678359127045,7074364191171464494,AR Decanter! #whiskeytok #whiskey #whiskeydecanter #bourbon #bourbontok,2022-03-12 15:46:09,13,https://www.tiktok.com/@giftuniverse/video/7074364191171464494?lang=en,259900,5741,1153,4600000
drinks.with.greg,6748187767988159493,6829385702543789317,Full video/rating on insta. (Insta in bio) Peanutbutter #whiskey #screwball & #grapesoda (drink suggestion via: @teddylubliner ),2020-05-21 12:44:31,59,https://www.tiktok.com/@drinks.with.greg/video/6829385702543789317?lang=en,257100,9920,1789,1900000
findingnimesh,6821952289353761798,7114688532442107182,Have two of them bikes for sale holla. FULL HOUR LONG SPECIAL IN PROFILE. #jokes #comedy #standup #comedycellar #liquorstoretales #liquorstore #merch #alcohol #liquor #drinking #vodka #tequila #whiskey #bourbon,2022-06-29 08:45:14,59,https://www.tiktok.com/@findingnimesh/video/7114688532442107182?lang=en,256600,1793,439,2200000
thewinesavant,6969588680148550661,7065091491919809838,#whiskey #whiskeytok #ar15 #ar15builds #guns,2022-02-15 16:03:20,16,https://www.tiktok.com/@thewinesavant/video/7065091491919809838?lang=en,255700,2603,889,3700000
brewzle,6962714209872856069,7128022571798252843,Can a $400 Bottle of bourbon run my push-mower? #bourbon #bourbontiktok #weller #fyp #lawncare #whiskey #whisky,2022-08-04 07:08:08,59,https://www.tiktok.com/@brewzle/video/7128022571798252843?lang=en,251600,4083,1426,2600000
thewinesavant,6969588680148550661,7082446902826028334,#whiskey #whiskeylover #bourbontiktok #thorhammer #thor,2022-04-03 11:31:11,18,https://www.tiktok.com/@thewinesavant/video/7082446902826028334?lang=en,250600,14500,1843,4700000
tvdobsessed03,6617967495986315270,6916877524656065794,,2021-01-12 06:17:28,21,https://www.tiktok.com/@tvdobsessed03/video/6916877524656065794?lang=en,249200,4751,5833,891200
michellebellexo,6811580033246233605,7032379576827284782,Reply to @girlinterrupted__ We are going to blame this on pregnancy brain 😅 #bartenderstories#pregnancybrain#whiskey#redstag#redstripe#beer,2021-11-19 12:24:25,49,https://www.tiktok.com/@michellebellexo/video/7032379576827284782?lang=en,248600,88,255,2000000
blackfoodfridays,6899804604118221830,6918054166640233734,#BlackFoodFact: A Black man taught Jack Daniel how to make whiskey! 🥃 #UncleNearest #NathanGreen #FawnWeaver #BlackFoodFridays #Whiskey #FoodTikTok,2021-01-15 10:23:38,57,https://www.tiktok.com/@blackfoodfridays/video/6918054166640233734?lang=en,246300,20000,3479,848000
touringamerica,6722225797506270213,6744317444338306309,How a WHISKEY BOTTLE is made! #art #glass #glassblowing #fyp #whiskey #viral #goviral #tiktok by sherpaglass #wow #hot #fire #epic #share #country,2019-10-05 06:56:14,16,https://www.tiktok.com/@touringamerica/video/6744317444338306309?lang=en,245800,1145,224,1600000
hyewestsaloon,6976067308252251141,7011016918748515590,Love friends popping in to add to the infinity barrel.  Besos #wildturkey #infinitybarrel #hyewestsaloon #bourbon #whiskey,2021-09-22 23:46:26,27,https://www.tiktok.com/@hyewestsaloon/video/7011016918748515590?lang=en,245000,2360,1204,3700000
tiktokpfeifer,6876884434467275778,7050985763177008389,#covid #crownroyal #whiskey #rapidtest,2022-01-08 15:45:55,21,https://www.tiktok.com/@tiktokpfeifer/video/7050985763177008389?lang=en,240800,124200,4730,8300000
cookingwithjanica,6895125261524714501,7114446379380165934,Reply to @martindelarosa The flavor is impeccable #cocktail #crownapple #whiskey #healthadepopit,2022-06-28 17:05:32,10,https://www.tiktok.com/@cookingwithjanica/video/7114446379380165934?lang=en,239300,15300,960,2600000
basicbartender,6807872047612429317,6871048489317436677,Reply to @yhz088 #crownpeach #rumchata #rumchatashot #peachcrown #peachcrownroyal #whiskey #crownroyal #fyp #shots #MorningCheer #drink #rum #bartok,2020-09-10 19:17:35,59,https://www.tiktok.com/@basicbartender/video/6871048489317436677?lang=en,234100,5872,1006,1200000
mikaelashevlin,6783004799996134405,6914021904709946629,#duet with @shawnsoole1980 everything about his is *chefs kiss* I just have it easy #fyp #bartender #college #collegebar #drinks #whiskey #sour,2021-01-04 13:36:24,59,https://www.tiktok.com/@mikaelashevlin/video/6914021904709946629?lang=en,231500,3566,2645,3400000
onebigpike,6686545074027922437,7009073066206711046,Reply to @hammnado  I’m an airplane! #shots #boozescience #tastetest #ZFlipClackdown #fyp #whiskey #bourbon,2021-09-17 18:03:15,59,https://www.tiktok.com/@onebigpike/video/7009073066206711046?lang=en,230500,9718,3105,2100000
bartenderis,6846853829045617669,6862629190777228549,Reply to @themantis2311 whiskey on the rocks #drinkorder #bartender #whiskey,2020-08-19 02:46:23,13,https://www.tiktok.com/@bartenderis/video/6862629190777228549?lang=en,230400,803,904,1200000
johnrondi,6745156689979081733,6898486811421658373,Reply to @davidnelson046 What’s the difference between whiskey and bourbon? 🥃 #johnnydrinks #bourbon #whiskey #drinks #cocktails #bartender #fyp #xyz,2020-11-23 16:52:35,59,https://www.tiktok.com/@johnrondi/video/6898486811421658373?lang=en,230000,6430,2181,2700000
irishskies,7017388002930656261,7089525921371180293,Humours of whiskey by Hozier #Ireland #irish #irishskies #irishcomedy #irishmusic #irishpubs #irishwhiskey #whiskey #humoursofwhiskey #hozier #irishamerican #irishtiktok #irishcomedy #dublin #cork #donegal #Galway #fyp #fypシ #fypage #foryou #discoverireland,2022-04-22 13:21:25,44,https://www.tiktok.com/@irishskies/video/7089525921371180293?lang=en,228100,4969,823,2200000
trevorholmesmusic,6676100258165310469,6986383576262577414,#summervibes #deeprealization #whiskey #countrymusic #fyp,2021-07-18 14:36:28,14,https://www.tiktok.com/@trevorholmesmusic/video/6986383576262577414?lang=en,228100,154,290,2300000
whiskeygambler,6896930435433300997,6933014724867116294,Interesting Bourbon facts about Blantons bourbon. Try to colllect all 8 tops.  #whiskey #cocktails #interestingfacts #whisky #bourbon #happyhour,2021-02-24 17:58:17,20,https://www.tiktok.com/@whiskeygambler/video/6933014724867116294?lang=en,221500,18600,1231,2200000
timthetankofficial,6645259825818255365,6842058292294880518,"I was asked how I am not drunk all the time, the short answer is I am! #liquor #booze #comedy #stress #barstool #crownroyal #vodka #whiskey #rum",2020-06-24 16:20:39,59,https://www.tiktok.com/@timthetankofficial/video/6842058292294880518?lang=en,221500,4708,1083,1000000
barchemistry,6722658442044163078,7044974292571884846,Answer @Cute kitty 🐱 also my most hated video 🤪 #whiskey #cocktails #bartender #bartending,2021-12-23 10:58:20,57,https://www.tiktok.com/@barchemistry/video/7044974292571884846?lang=en,220100,10600,1041,2000000
thatgingerfella1,6809958400979305478,6824900197282221318,SURPRISE... #water #liver #boom #backtowork #whiskey #alcohol #drink #oneofthefellas,2020-05-09 10:38:28,10,https://www.tiktok.com/@thatgingerfella1/video/6824900197282221318?lang=en,217100,34600,1385,2000000
thewhiskyboys,7067658567751074862,7070694055029771566,🤣🤣 #whiskey #Whisky #bourbon #scotch #cheers #shots #beer #wine #party #divebar #austin #atx #hobby #whiteclaws #happydad #fullsend #cocktail,2022-03-02 18:24:10,9,https://www.tiktok.com/@thewhiskyboys/video/7070694055029771566?lang=en,214200,29700,539,2900000
derksj_,6967395996360311813,6975306688932924678,It’s the little things in life #bluecollar #fypシ  #whiskey #dip #camo #fyp #chevy #trucks #canada #ontario,2021-06-18 18:12:30,47,https://www.tiktok.com/@derksj_/video/6975306688932924678?lang=en,214200,8261,1428,2000000
happyhoursathome,6908464189426877445,7075548155269434667,"New phone, who dis? #cocktails #oldfashioned #rye #whiskey",2022-03-15 21:20:32,20,https://www.tiktok.com/@happyhoursathome/video/7075548155269434667?lang=en,213700,86,126,1700000
drinkowithrico,6923990381210764293,6941427400920108293,Reply to @cporter1994 Crown Peach & Sweet Tea!🍹 #fyp #crownpeach  #whiskey #sweettea #drinkingthecomments #alcoholicdrinks #bartender #21 #foryoupage,2021-03-19 11:03:33,59,https://www.tiktok.com/@drinkowithrico/video/6941427400920108293?lang=en,212500,5290,1163,1900000
officialbengibson,6754034002656576518,6788238446096911622,I mean AM I RIGHT?! #buthaveyouseen #whiskey #alcoholics #spirits #ghosts #billmurray #90kid #bottomsup #truestory #honestlythough #ghostbuster,2020-01-31 14:32:09,10,https://www.tiktok.com/@officialbengibson/video/6788238446096911622?lang=en,211600,30300,590,1500000
cookingwithjanica,6895125261524714501,7110745332945866027,Reply to @buttnuggets_ Peach cobbler in a glass 🍑🥃 #cocktailrecipes #whiskey #crownroyal #drink #peachcobbler,2022-06-18 17:43:33,8,https://www.tiktok.com/@cookingwithjanica/video/7110745332945866027?lang=en,209600,22500,426,3600000
falamafia,6824968487551894533,7070263804134706437,Whisky Peaky Blinders. #whisky #fy #uisque #whiskypeakyblinder #peakyblinders #bebidasdiferentes #whiskyirlandes #whiskey #uisques #mafiadoprofessor #mafiadowhisky #mafiadowhiskão #irishwhisky,2022-03-01 14:34:33,179,https://www.tiktok.com/@falamafia/video/7070263804134706437?lang=en,209600,1676,1452,1600000
seanrichardsmusic,6712777601885553669,7111393658871500075,Taking a shot with my wife before walking down the aisle! 💍 🥃 #wedding #marriage #marriagehumor #husbandandwife #whiskey,2022-06-20 11:39:24,10,https://www.tiktok.com/@seanrichardsmusic/video/7111393658871500075?lang=en,208000,4435,393,1800000
guikoficial,6805232268954436614,6996393907202346245,Aprenda porque utilizam gelos redondos! #bar #brothersbar #bebida #gelo #whiskey #prensa #aprendi,2021-08-14 14:01:38,56,https://www.tiktok.com/@guikoficial/video/6996393907202346245?lang=en,207900,669,317,1700000
kellenandmax2112,6810491229194486789,6825370881141886213,disappointments for life #whiteclaw #whiskey #disappoinments #siblings @msims484,2020-05-10 17:04:58,9,https://www.tiktok.com/@kellenandmax2112/video/6825370881141886213?lang=en,207400,16900,805,1600000
lipstikmonster7,6735910203386577926,7019638403058683142,🙄reposting since my last one “violated guidelines ” #fyp #MakeItCinematic #justgotmynailsdone #jameson #IKnowWhatYouDid #whiskey #bourbon #romance,2021-10-16 05:22:09,8,https://www.tiktok.com/@lipstikmonster7/video/7019638403058683142?lang=en,207000,15000,1431,2100000
