video_id,video_timestamp,video_length,video_title,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_fn,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount
7089517360322956590,2022-04-22T12:48:11,41,TikTok’s Best Jungle Juice Ever #tipsybartender #bartender #whiteclaw #vodka #cocktail #drink #cocktails #drinks #candy #orange #lime #lemon #gum #gumdrop,US,4300000,72100,21100,49200000,TikTok’s Best Jungle Juice Ever #tipsybartender #bartender #whiteclaw #vodka #cocktail #drink #cocktails #drinks #candy #orange #lime #lemon #gum #gumdrop,False,realtipsybartender_video_7089517360322956590.mp4,realtipsybartender,tipsybartender,7300000,124,94500000,519,424
7123283445123616046,2022-07-22T12:37:54,9,Feelin’ it friday #bartender #bartendertiktok #bartenderchallenge #shots #fyp #foryoupage,US,759200,5021,1095,50300000,Feelin’ it friday #bartender #bartendertiktok #bartenderchallenge #shots #fyp #foryoupage,False,nicolepessman_video_7123283445123616046.mp4,nicolepessman,Nicole Pessman,14000,74,759700,16,318
7081971215522336006,2022-04-02T04:45:18,64,The bartender#tiktok #interesting #bartender #wineproducts #cocktails #cool,GB,5500000,27200,17000,48300000,The bartender#tiktok #interesting #bartender #wineproducts #cocktails #cool,False,moxology_uk_video_7081971215522336006.mp4,moxology_uk,mixology_uk,683700,94,8600000,137,53
7090874937564728622,2022-04-26T04:36:19,42,Blue fairy fizz so incredibly #fyp #cocktail #bartender #wine,GB,2700000,16700,11700,44400000,Blue fairy fizz so incredibly #fyp #cocktail #bartender #wine,False,wengshuangkin_video_7090874937564728622.mp4,wengshuangkin,WengShuangKin,1100000,43,20900000,365,760
7062680502335163694,2022-02-09T04:07:31,27,#zyxcba #cocktail #bartending #peachschnapps #foryou #viral #fyp #bartender,US,2300000,56600,12800,40800000,#zyxcba #cocktail #bartending #peachschnapps #foryou #viral #fyp #bartender,False,preparation28_video_7062680502335163694.mp4,preparation28,preparation28,1100000,0,10900000,300,116
7082510058260548869,2022-04-03T15:36:16,18,Como meter alcohol a un festival #festival #concierto #ceremonia #alcohol #smirnoff #alcoholismo,MX,3400000,101100,27500,37800000,Como meter alcohol a un festival #festival #concierto #ceremonia #alcohol #smirnoff #alcoholismo,False,chaelvato_video_7082510058260548869.mp4,chaelvato,chaelvato,34100,0,3400000,11,991
6990852086753725701,2021-07-30T15:36:32,13,preparativos para euphoria party ✨💜 #fypシ #euphoria #vodka #euphoriaparty #drink,BR,3500000,68700,25500,35400000,preparativos para euphoria party ✨💜 #fypシ #euphoria #vodka #euphoriaparty #drink,False,gifds__video_6990852086753725701.mp4,gifds_,nana 🥝✨,58300,422,3600000,12,5639
7113661102092750086,2022-06-26T14:18:17,13,La Cerveza quita el estrés ✨🤣#foryou #viral #fyp #alcohol #sarcasmo #cerveza #frases,EC,2200000,254500,7341,33700000,La Cerveza quita el estrés ✨🤣#foryou #viral #fyp #alcohol #sarcasmo #cerveza #frases,False,stefach02_video_7113661102092750086.mp4,stefach02,Stefania Chipantiza,64000,923,2200000,104,9939
6915863173820206337,2021-01-09T12:41:18,15,Ice wedge whiskey 🥃 🧊 #haigclubman #haigclub #haig #icewedge #shots #whiskey,GB,1600000,65300,4963,33200000,Ice wedge whiskey 🥃 🧊 #haigclubman #haigclub #haig #icewedge #shots #whiskey,False,adamjrigby_video_6915863173820206337.mp4,adamjrigby,ManCave Bartender,169500,500,5300000,847,27700
6968140029403122950,2021-05-30T10:42:11,12,Alcohol pops 🤪 #mixeddrinks #popsicles #drunk #alcohol #memorialdayweekend #HoldMyMilk #InTheHeightsChallenge,US,3900000,75000,37900,32500000,Alcohol pops 🤪 #mixeddrinks #popsicles #drunk #alcohol #memorialdayweekend #HoldMyMilk #InTheHeightsChallenge,False,torrishelton_video_6968140029403122950.mp4,torrishelton,Torri Lou,107300,652,4700000,55,19600
7115806456028630318,2022-07-02T09:03:22,65,Creative cocktail.the best summer night drink:Cointreau fizz #fyp #cocktail #bartender #wine,GB,2200000,7368,9369,30900000,Creative cocktail.the best summer night drink:Cointreau fizz #fyp #cocktail #bartender #wine,False,wengshuangkin_video_7115806456028630318.mp4,wengshuangkin,WengShuangKin,1100000,43,20900000,365,760
7049919722183363886,2022-01-05T18:49:07,38,You gotta see what happens when I drop it… #tipsybartender #cocktails #drinks #shots #alcoholtok,US,2300000,19600,6494,29600000,You gotta see what happens when I drop it… #tipsybartender #cocktails #drinks #shots #alcoholtok,False,realtipsybartender_video_7049919722183363886.mp4,realtipsybartender,tipsybartender,7300000,124,94500000,519,424
7016004936529956101,2021-10-06T10:22:26,80,Raspberry Mojito #bartender #mojito,US,3700000,2714,4156,28900000,Raspberry Mojito #bartender #mojito,False,courtneyshae___video_7016004936529956101.mp4,courtneyshae__,Courtneyshae❄️,1400000,1059,25300000,179,7246
7103916385847446830,2022-05-31T08:03:46,62,Creative cocktail bayberry whisky!the best drink for summer #fyp #cocktail #summer #bartender,GB,2200000,7559,7517,28800000,Creative cocktail bayberry whisky!the best drink for summer #fyp #cocktail #summer #bartender,False,wengshuangkin_video_7103916385847446830.mp4,wengshuangkin,WengShuangKin,1100000,43,20900000,365,760
