user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
jonlado,89205021157765120,6885712879228636418,ig:@jonlado #fyp #challenge #vapetricks #transition @lelepons #duet,2020-10-20 07:42:43,23,https://www.tiktok.com/@jonlado/video/6885712879228636418?lang=en,21500,401,107,195600
jonlado,89205021157765120,6881996876149722369,Responder a @marco.alejandro0  ahí lo tienes 🥴😋 #cloud #cloudchasing #fyp #foryourpage #vapetricks #parati,2020-10-10 07:22:43,15,https://www.tiktok.com/@jonlado/video/6881996876149722369?lang=en,21400,180,97,203000
jaxellfrias,90251920409260033,6938431950310870278,Responder a @enriquecorrea68 Aqui lo tienes brooo 🔥 Usando el Drag 3 de voopoo #fyp #vape #vapetricks #viral #lentejas #parati #vapedaily,2021-03-11 08:19:40,17,https://www.tiktok.com/@jaxellfrias/video/6938431950310870278?lang=en,21200,127,127,189200
jonlado,89205021157765120,6895794514934549761,confío en los panas para hacerlo viral😝👼🏻 #fyp #vapetricks #challenge ig: jonlado,2020-11-16 10:44:37,9,https://www.tiktok.com/@jonlado/video/6895794514934549761?lang=en,21200,148,75,136600
longvapez,6629105261767524357,6785928888691330310,✨✨ #vapetricks #perte #viral #vape #vapetiktok #vaper #vapelife #foryou #fyp #tik_tok,2020-01-25 09:09:53,23,https://www.tiktok.com/@longvapez/video/6785928888691330310?lang=en,21100,410,125,144800
kittyquinnzel,6773990999233987589,6972913308563180805,Don’t mind me…just rolled out of bed 😂 #crush #fyp #alttiktok #bahamaintiktok #vapetricks,2021-06-12 07:24:58,12,https://www.tiktok.com/@kittyquinnzel/video/6972913308563180805?lang=en,20900,77,156,580800
olivianduffin,2332120,6911009406062906626,I’m gonna pop ur bubblegum 🌩🤪 #jethouse #arianagrande #trend #foryou #couple #fypシ #xycba #vape #vapetricks #vaper #vapetrick #yxc,2020-12-27 10:46:12,9,https://www.tiktok.com/@olivianduffin/video/6911009406062906626?lang=en,20600,75,291,121400
vfins,6743109302817293318,6855677253058055430,На каком месяце вейпинга сейчас вы?😏 #vapetricks #vape #вейпинг #дайтеврек,2020-07-31 09:09:10,26,https://www.tiktok.com/@vfins/video/6855677253058055430?lang=en,20400,97,277,95400
.pletchetero,6849909076836631553,6974145675621584129,#fypシ゚viral🖤video #foryoupage #viral #trend #pilipinasgottalent #jovenolvido #vape #vapetricks,2021-06-15 15:07:15,88,https://www.tiktok.com/@.pletchetero/video/6974145675621584129?lang=en,20500,762,108,527400
jonlado,89205021157765120,6878278498977352961,GRACIAS POR LOS 100k ❤️🤯   Comentad los trucos que querais que suba                #fyp #xyzbca #vapetricks #parati #foryourpage,2020-09-30 06:53:31,13,https://www.tiktok.com/@jonlado/video/6878278498977352961?lang=en,20000,90,69,176900
dabasyir,6869002769710236673,7043764482430061851,Reply to @faiziaf45 bane inhale + bonus trick lain 👌🏻#fyp #fypシ #foryoupage #foryou #bane #baneinhale #vapetricks,2021-12-20 04:43:38,22,https://www.tiktok.com/@dabasyir/video/7043764482430061851?lang=en,19900,385,479,172700
vaperswelcome,6744401711144682501,6748390903594880261,VapeLove❤️💨.                                                  #vape #love #kiss #song #vapetricks #vaper #vapetrick #vaping #kissing #partner #girl,2019-10-16 06:23:22,13,https://www.tiktok.com/@vaperswelcome/video/6748390903594880261?lang=en,19800,3371,493,396400
jonlado,89205021157765120,6879379557984554241,Practicando un poco me salieron cosas guays 🥴☄️🔥 #fyp #vapetricks #foryourpage #xyzbca #parati #foryou #viral,2020-10-03 06:06:11,13,https://www.tiktok.com/@jonlado/video/6879379557984554241?lang=en,19700,116,36,190300
jaxellfrias,90251920409260033,6930957116656127238,Responder a @pablo_illora.23  #fyp #vapetricks #foryoupage #vaper #vape #lentejas #parati #viral,2021-02-19 04:53:46,25,https://www.tiktok.com/@jaxellfrias/video/6930957116656127238?lang=en,19500,122,43,244700
vaperushnik,6825179460985717766,6833800234380889349,"Подскажите, стоит ли пробовать соливуху? #vapetricks #vape",2020-06-02 10:15:08,9,https://www.tiktok.com/@vaperushnik/video/6833800234380889349?lang=en,19400,863,144,165000
jaxellfrias,90251920409260033,6932598337224920325,"Responder a @segidoresgratis827 aquí lo tienes, usando el Drag 3 de @voopootech #vape #viral #xzbcya #parati #vapetricks",2021-02-23 15:02:26,9,https://www.tiktok.com/@jaxellfrias/video/6932598337224920325?lang=en,19400,163,61,341300
jaxellfrias,90251920409260033,6932418990509690117,Responder a @manugcxd aquí lo tienes con el drag 3 de @voopootech #fyp #lentejas #vape #viral #xzbcya #vapetricks,2021-02-23 03:26:40,11,https://www.tiktok.com/@jaxellfrias/video/6932418990509690117?lang=en,19400,173,70,309200
jonlado,89205021157765120,6878037455543618817,Resubiendo mi video más viral 🤯 #fyp #xyzbca #viral #vapetricks #parati,2020-09-29 15:18:11,18,https://www.tiktok.com/@jonlado/video/6878037455543618817?lang=en,19200,435,81,172800
smocpro,6792152593645765638,6861231088451325189,Лайкаю за подписку #vape #vapetricks #fyp #foryou,2020-08-15 08:20:57,11,https://www.tiktok.com/@smocpro/video/6861231088451325189?lang=en,19200,153,100,94200
lejo_aguirre,6733431238381814790,6734698280942357766,Jellyfish #travisscott #vapetricks,2019-09-09 08:48:59,12,https://www.tiktok.com/@lejo_aguirre/video/6734698280942357766?lang=en,19200,391,44,257600
jonlado,89205021157765120,6885364933094034690,ig: jonlado #fyp #foryou #vapetricks #viral #challenge,2020-10-19 09:12:31,13,https://www.tiktok.com/@jonlado/video/6885364933094034690?lang=en,19000,193,77,173900
longvapez,6629105261767524357,6845985648306818310,Questa sync era davvero difficile🤯 Come sono andato?? Lascia un commento😘 #vapetricks #sync #perte,2020-07-05 06:20:48,8,https://www.tiktok.com/@longvapez/video/6845985648306818310?lang=en,18900,312,68,140500
breezysh2,6865949558238512133,6872614766553091330,HOW TO DO THE FRENCH INHALE #vapetok #tutorial #vapetricks,2020-09-15 00:35:24,58,https://www.tiktok.com/@breezysh2/video/6872614766553091330?lang=en,19000,443,157,400500
cmatrix347,6562853196569444358,6867169351233965317,Reply to @jayden.v8 #vapetricks,2020-08-31 08:25:25,19,https://www.tiktok.com/@cmatrix347/video/6867169351233965317?lang=en,18500,419,243,847500
spunchbobb,1440783,6868036664695049478,3 years ago and this still has me weak asf 😹😹 #Fyp #fyp #foryou #takis #ProveWhatsPossible #ActingChallenge #drunk #vapetricks,2020-09-02 16:30:16,7,https://www.tiktok.com/@spunchbobb/video/6868036664695049478?lang=en,184800,2347,917,1400000
